,participant,response,SAT,contrast,exp,givenResp
65700,9,1,0.5,0.25,2,0.5
65701,9,1,0.5,0.0,2,0.5
65702,9,1,0.5,0.0,2,0.5
65703,9,1,0.5,0.25,2,-0.5
65704,9,1,0.5,0.25,2,0.5
65705,9,0,0.5,-0.5,2,-0.5
65706,9,1,0.5,0.0,2,-0.5
65707,9,1,0.5,0.0,2,-0.5
65708,9,1,0.5,0.25,2,-0.5
65709,9,1,0.5,0.0,2,0.5
65710,9,1,0.5,0.25,2,-0.5
65711,9,1,0.5,-0.5,2,-0.5
65712,9,1,0.5,0.25,2,0.5
65713,9,1,0.5,0.0,2,0.5
65714,9,1,0.5,0.0,2,0.5
65715,9,1,0.5,0.0,2,0.5
65716,9,1,0.5,0.0,2,-0.5
65717,9,1,0.5,0.25,2,0.5
65718,9,1,0.5,0.0,2,-0.5
65719,9,1,0.5,0.25,2,0.5
65720,9,1,0.5,0.0,2,0.5
65721,9,1,0.5,-0.5,2,-0.5
65722,9,1,0.5,0.25,2,0.5
65723,9,1,0.5,0.0,2,-0.5
65724,9,1,0.5,-0.5,2,-0.5
65725,9,0,0.5,-0.5,2,-0.5
65726,9,0,0.5,-0.5,2,-0.5
65727,9,1,0.5,0.25,2,-0.5
65728,9,1,0.5,0.25,2,-0.5
65729,9,1,0.5,0.0,2,-0.5
65730,9,1,0.5,0.25,2,-0.5
65731,9,1,0.5,0.0,2,-0.5
65732,9,1,0.5,-0.5,2,0.5
65733,9,1,0.5,-0.5,2,-0.5
65734,9,1,0.5,0.0,2,0.5
65735,9,1,0.5,0.25,2,-0.5
65736,9,1,0.5,0.0,2,-0.5
65737,9,1,0.5,0.25,2,0.5
65738,9,1,0.5,-0.5,2,-0.5
65739,9,0,0.5,-0.5,2,-0.5
65740,9,1,0.5,0.25,2,-0.5
65741,9,1,0.5,0.25,2,0.5
65742,9,1,0.5,0.25,2,0.5
65743,9,1,0.5,0.25,2,0.5
65744,9,1,0.5,-0.5,2,-0.5
65745,9,1,0.5,0.25,2,-0.5
65746,9,1,0.5,0.0,2,-0.5
65747,9,1,0.5,0.25,2,-0.5
65748,9,0,0.5,0.0,2,-0.5
65749,9,1,0.5,0.25,2,0.5
65750,9,1,0.5,0.25,2,0.5
65751,9,1,0.5,0.25,2,0.5
65752,9,1,0.5,0.0,2,-0.5
65753,9,0,0.5,-0.5,2,-0.5
65754,9,1,0.5,0.25,2,-0.5
65755,9,1,0.5,-0.5,2,-0.5
65756,9,1,0.5,-0.5,2,-0.5
65757,9,1,0.5,0.0,2,-0.5
65758,9,1,0.5,0.25,2,-0.5
65759,9,0,0.5,-0.5,2,-0.5
65760,9,1,0.5,0.25,2,-0.5
65761,9,0,0.5,-0.5,2,-0.5
65762,9,1,0.5,-0.5,2,0.5
65763,9,1,0.5,-0.5,2,-0.5
65764,9,1,0.5,-0.5,2,-0.5
65765,9,0,0.5,-0.5,2,-0.5
65766,9,0,0.5,-0.5,2,-0.5
65767,9,1,0.5,0.0,2,-0.5
65768,9,1,0.5,0.25,2,0.5
65769,9,1,0.5,0.0,2,-0.5
65770,9,1,0.5,0.0,2,-0.5
65771,9,1,0.5,0.0,2,0.5
65772,9,1,0.5,-0.5,2,-0.5
65773,9,1,0.5,0.0,2,-0.5
65774,9,1,0.5,0.0,2,0.5
65775,9,1,0.5,-0.5,2,-0.5
65776,9,1,0.5,0.25,2,0.5
65777,9,0,0.5,-0.5,2,-0.5
65778,9,1,0.5,0.25,2,-0.5
65779,9,1,0.5,0.0,2,0.5
65780,9,1,0.5,0.0,2,0.5
65781,9,1,0.5,-0.5,2,-0.5
65782,9,0,0.5,-0.5,2,-0.5
65783,9,1,0.5,-0.5,2,0.5
65784,9,0,0.5,-0.5,2,-0.5
65785,9,0,0.5,-0.5,2,-0.5
65786,9,1,0.5,0.0,2,0.5
65787,9,1,0.5,-0.5,2,-0.5
65788,9,1,0.5,0.25,2,0.5
65789,9,1,0.5,0.0,2,-0.5
65790,9,1,0.5,0.0,2,0.5
65791,9,1,0.5,0.25,2,-0.5
65792,9,0,0.5,-0.5,2,0.5
65793,9,1,0.5,0.25,2,-0.5
65794,9,0,0.5,-0.5,2,-0.5
65795,9,1,0.5,0.25,2,0.5
65796,9,0,0.5,-0.5,2,0.5
65797,9,1,0.5,-0.5,2,0.5
65798,9,1,0.5,0.25,2,-0.5
65799,9,1,0.5,0.0,2,0.5
65800,9,1,0.5,0.25,2,-0.5
65801,9,1,0.5,-0.5,2,-0.5
65802,9,1,0.5,0.25,2,0.5
65803,9,1,0.5,0.0,2,-0.5
65804,9,0,0.5,-0.5,2,0.5
65805,9,1,0.5,0.25,2,0.5
65806,9,1,0.5,0.0,2,-0.5
65807,9,1,0.5,0.0,2,-0.5
65808,9,1,0.5,0.25,2,0.5
65809,9,1,0.5,0.25,2,0.5
65810,9,1,0.5,0.25,2,0.5
65811,9,1,0.5,0.0,2,-0.5
65812,9,1,0.5,0.25,2,-0.5
65813,9,1,0.5,0.0,2,0.5
65814,9,1,0.5,0.0,2,0.5
65815,9,1,0.5,-0.5,2,0.5
65816,9,1,0.5,0.25,2,-0.5
65817,9,1,0.5,0.0,2,-0.5
65818,9,1,0.5,-0.5,2,-0.5
65819,9,1,0.5,0.0,2,0.5
65820,9,1,0.5,0.0,2,0.5
65821,9,0,0.5,-0.5,2,-0.5
65822,9,1,0.5,0.25,2,-0.5
65823,9,1,0.5,0.25,2,-0.5
65824,9,1,0.5,-0.5,2,-0.5
65825,9,1,0.5,0.0,2,-0.5
65826,9,1,0.5,0.0,2,-0.5
65827,9,1,0.5,0.0,2,-0.5
65828,9,1,0.5,-0.5,2,-0.5
65829,9,1,0.5,-0.5,2,-0.5
65830,9,1,0.5,0.25,2,0.5
65831,9,1,0.5,0.25,2,-0.5
65832,9,1,0.5,0.0,2,-0.5
65833,9,1,0.5,0.0,2,0.5
65834,9,1,0.5,0.25,2,-0.5
65835,9,1,0.5,0.0,2,-0.5
65836,9,1,0.5,0.25,2,0.5
65837,9,1,0.5,0.25,2,0.5
65838,9,1,0.5,0.0,2,-0.5
65839,9,1,0.5,0.25,2,-0.5
65840,9,1,0.5,-0.5,2,0.5
65841,9,0,0.5,-0.5,2,-0.5
65842,9,1,0.5,0.0,2,0.5
65843,9,1,0.5,-0.5,2,-0.5
65844,9,1,0.5,-0.5,2,0.5
65845,9,1,0.5,0.25,2,-0.5
65846,9,1,0.5,0.0,2,0.5
65847,9,1,0.5,-0.5,2,0.5
65848,9,1,0.5,-0.5,2,0.5
65849,9,1,0.5,0.0,2,0.5
65850,9,1,0.5,0.25,2,-0.5
65851,9,1,0.5,-0.5,2,-0.5
65852,9,1,0.5,-0.5,2,0.5
65853,9,1,0.5,0.0,2,0.5
65854,9,1,0.5,0.0,2,-0.5
65855,9,1,0.5,0.0,2,-0.5
65856,9,1,0.5,0.0,2,0.5
65857,9,1,0.5,0.25,2,0.5
65858,9,0,0.5,-0.5,2,-0.5
65859,9,1,0.5,0.25,2,-0.5
65860,9,0,0.5,-0.5,2,0.5
65861,9,1,0.5,0.25,2,0.5
65862,9,1,0.5,0.25,2,-0.5
65863,9,1,0.5,0.25,2,0.5
65864,9,1,0.5,0.25,2,-0.5
65865,9,0,0.5,-0.5,2,0.5
65866,9,0,0.5,-0.5,2,-0.5
65867,9,1,0.5,0.0,2,0.5
65868,9,1,0.5,0.0,2,0.5
65869,9,1,0.5,-0.5,2,0.5
65870,9,1,0.5,0.25,2,0.5
65871,9,1,0.5,0.0,2,0.5
65872,9,1,0.5,-0.5,2,-0.5
65873,9,1,0.5,0.0,2,0.5
65874,9,0,0.5,-0.5,2,-0.5
65875,9,1,0.5,0.0,2,-0.5
65876,9,1,0.5,0.25,2,0.5
65877,9,1,0.5,0.25,2,0.5
65878,9,1,0.5,0.0,2,-0.5
65879,9,1,0.5,0.25,2,-0.5
65880,9,1,0.5,-0.5,2,-0.5
65881,9,1,0.5,0.0,2,0.5
65882,9,1,0.5,0.25,2,0.5
65883,9,1,0.5,0.25,2,0.5
65884,9,1,0.5,-0.5,2,-0.5
65885,9,1,0.5,0.25,2,-0.5
65886,9,1,0.5,0.0,2,0.5
65887,9,1,0.5,-0.5,2,0.5
65888,9,0,0.5,-0.5,2,-0.5
65889,9,1,0.5,-0.5,2,0.5
65890,9,1,0.5,-0.5,2,-0.5
65891,9,1,0.5,0.25,2,-0.5
65892,9,1,0.5,0.25,2,0.5
65893,9,1,0.5,0.0,2,-0.5
65894,9,1,0.5,-0.5,2,-0.5
65895,9,1,0.5,-0.5,2,-0.5
65896,9,1,0.5,-0.5,2,-0.5
65897,9,1,0.5,0.0,2,-0.5
65898,9,1,0.5,0.0,2,-0.5
65899,9,0,0.5,-0.5,2,-0.5
65900,9,1,0.5,-0.5,2,-0.5
65901,9,0,0.5,-0.5,2,-0.5
65902,9,0,0.5,-0.5,2,-0.5
65903,9,1,0.5,0.0,2,0.5
65904,9,1,0.5,0.25,2,-0.5
65905,9,1,0.5,0.25,2,0.5
65906,9,1,0.5,0.0,2,0.5
65907,9,1,0.5,0.0,2,0.5
65908,9,0,0.5,-0.5,2,-0.5
65909,9,1,0.5,-0.5,2,0.5
65910,9,1,0.5,0.25,2,0.5
65911,9,1,0.5,0.0,2,0.5
65912,9,1,0.5,0.0,2,0.5
65913,9,1,0.5,0.25,2,-0.5
65914,9,1,0.5,0.0,2,0.5
65915,9,1,0.5,0.25,2,-0.5
65916,9,1,0.5,0.25,2,0.5
65917,9,0,0.5,-0.5,2,-0.5
65918,9,1,0.5,0.0,2,-0.5
65919,9,1,0.5,0.0,2,-0.5
65920,9,1,0.5,-0.5,2,-0.5
65921,9,1,0.5,0.25,2,0.5
65922,9,1,0.5,0.0,2,0.5
65923,9,0,0.5,-0.5,2,-0.5
65924,9,1,0.5,0.25,2,0.5
65925,9,1,0.5,0.0,2,-0.5
65926,9,0,0.5,-0.5,2,0.5
65927,9,1,0.5,0.0,2,-0.5
65928,9,1,0.5,0.0,2,-0.5
65929,9,1,0.5,0.0,2,0.5
65930,9,1,0.5,0.25,2,0.5
65931,9,1,0.5,-0.5,2,-0.5
65932,9,1,0.5,0.25,2,-0.5
65933,9,0,0.5,-0.5,2,-0.5
65934,9,1,0.5,0.25,2,0.5
65935,9,1,0.5,-0.5,2,-0.5
65936,9,1,0.5,0.25,2,0.5
65937,9,1,0.5,-0.5,2,-0.5
65938,9,1,0.5,0.25,2,0.5
65939,9,1,0.5,-0.5,2,-0.5
65940,9,1,0.5,0.25,2,-0.5
65941,9,1,0.5,0.0,2,-0.5
65942,9,0,0.5,-0.5,2,-0.5
65943,9,1,0.5,0.0,2,0.5
65944,9,1,0.5,-0.5,2,-0.5
65945,9,1,0.5,-0.5,2,-0.5
65946,9,1,0.5,0.25,2,-0.5
65947,9,1,0.5,0.25,2,0.5
65948,9,1,0.5,0.25,2,-0.5
65949,9,1,0.5,0.0,2,0.5
65950,9,0,0.5,-0.5,2,-0.5
65951,9,1,0.5,-0.5,2,0.5
65952,9,1,0.5,0.0,2,0.5
65953,9,1,0.5,-0.5,2,0.5
65954,9,1,0.5,0.25,2,0.5
65955,9,1,0.5,0.25,2,-0.5
65956,9,1,0.5,0.0,2,-0.5
65957,9,1,0.5,-0.5,2,-0.5
65958,9,1,0.5,-0.5,2,-0.5
65959,9,1,0.5,0.0,2,-0.5
65960,9,0,0.5,-0.5,2,0.5
65961,9,0,0.5,-0.5,2,-0.5
65962,9,1,0.5,0.0,2,-0.5
65963,9,0,0.5,0.0,2,0.5
65964,9,1,0.5,-0.5,2,0.5
65965,9,1,0.5,0.25,2,-0.5
65966,9,1,0.5,0.25,2,-0.5
65967,9,1,0.5,0.0,2,-0.5
65968,9,1,0.5,0.0,2,0.5
65969,9,1,0.5,-0.5,2,0.5
65970,9,1,0.5,-0.5,2,-0.5
65971,9,1,0.5,0.25,2,0.5
65972,9,1,0.5,-0.5,2,0.5
65973,9,1,0.5,-0.5,2,0.5
65974,9,1,0.5,-0.5,2,0.5
65975,9,1,0.5,0.25,2,-0.5
65976,9,1,0.5,0.0,2,0.5
65977,9,0,0.5,-0.5,2,0.5
65978,9,1,0.5,0.0,2,0.5
65979,9,1,0.5,0.25,2,-0.5
65980,9,1,0.5,0.0,2,-0.5
65981,9,1,0.5,-0.5,2,0.5
65982,9,1,0.5,0.0,2,-0.5
65983,9,0,0.5,-0.5,2,-0.5
65984,9,1,0.5,0.0,2,0.5
65985,9,1,0.5,0.0,2,-0.5
65986,9,1,0.5,0.0,2,0.5
65987,9,1,0.5,0.0,2,-0.5
65988,9,0,0.5,-0.5,2,0.5
65989,9,1,0.5,-0.5,2,0.5
65990,9,0,0.5,-0.5,2,0.5
65991,9,1,0.5,-0.5,2,-0.5
65992,9,1,0.5,-0.5,2,-0.5
65993,9,1,0.5,0.0,2,-0.5
65994,9,1,0.5,0.25,2,0.5
65995,9,1,0.5,0.25,2,-0.5
65996,9,0,0.5,0.0,2,0.5
65997,9,1,0.5,0.25,2,-0.5
65998,9,1,0.5,0.25,2,0.5
65999,9,0,0.5,0.0,2,0.5
66000,9,1,0.5,0.25,2,0.5
66001,9,1,0.5,0.25,2,0.5
66002,9,1,0.5,0.0,2,0.5
66003,9,1,0.5,0.25,2,0.5
66004,9,1,0.5,0.25,2,0.5
66005,9,1,0.5,0.25,2,-0.5
66006,9,1,0.5,0.0,2,0.5
66007,9,0,-0.5,-0.5,2,0.5
66008,9,1,-0.5,0.25,2,-0.5
66009,9,1,-0.5,0.25,2,0.5
66010,9,1,-0.5,-0.5,2,0.5
66011,9,0,-0.5,-0.5,2,-0.5
66012,9,0,-0.5,-0.5,2,0.5
66013,9,1,-0.5,-0.5,2,-0.5
66014,9,1,-0.5,-0.5,2,0.5
66015,9,1,-0.5,-0.5,2,-0.5
66016,9,1,-0.5,0.0,2,0.5
66017,9,1,-0.5,0.0,2,-0.5
66018,9,0,-0.5,0.0,2,-0.5
66019,9,1,-0.5,-0.5,2,-0.5
66020,9,1,-0.5,0.0,2,0.5
66021,9,1,-0.5,0.25,2,-0.5
66022,9,1,-0.5,0.25,2,0.5
66023,9,0,-0.5,-0.5,2,-0.5
66024,9,1,-0.5,0.0,2,-0.5
66025,9,1,-0.5,0.25,2,0.5
66026,9,1,-0.5,-0.5,2,-0.5
66027,9,0,-0.5,-0.5,2,-0.5
66028,9,1,-0.5,0.25,2,0.5
66029,9,1,-0.5,0.25,2,0.5
66030,9,0,-0.5,-0.5,2,-0.5
66031,9,1,-0.5,0.0,2,-0.5
66032,9,1,-0.5,0.0,2,0.5
66033,9,1,-0.5,0.0,2,0.5
66034,9,1,-0.5,0.0,2,-0.5
66035,9,1,-0.5,-0.5,2,-0.5
66036,9,0,-0.5,0.0,2,0.5
66037,9,1,-0.5,0.0,2,-0.5
66038,9,0,-0.5,-0.5,2,-0.5
66039,9,1,-0.5,0.0,2,0.5
66040,9,0,-0.5,0.0,2,-0.5
66041,9,0,-0.5,-0.5,2,-0.5
66042,9,1,-0.5,0.25,2,-0.5
66043,9,0,-0.5,-0.5,2,-0.5
66044,9,1,-0.5,0.25,2,0.5
66045,9,1,-0.5,-0.5,2,0.5
66046,9,0,-0.5,0.25,2,-0.5
66047,9,1,-0.5,0.25,2,-0.5
66048,9,1,-0.5,0.0,2,0.5
66049,9,1,-0.5,0.0,2,0.5
66050,9,1,-0.5,-0.5,2,-0.5
66051,9,1,-0.5,0.0,2,0.5
66052,9,0,-0.5,0.0,2,0.5
66053,9,1,-0.5,-0.5,2,-0.5
66054,9,0,-0.5,-0.5,2,0.5
66055,9,1,-0.5,0.25,2,-0.5
66056,9,1,-0.5,0.25,2,0.5
66057,9,1,-0.5,0.0,2,0.5
66058,9,1,-0.5,0.25,2,-0.5
66059,9,1,-0.5,0.0,2,-0.5
66060,9,0,-0.5,0.0,2,-0.5
66061,9,0,-0.5,-0.5,2,-0.5
66062,9,1,-0.5,0.25,2,0.5
66063,9,1,-0.5,0.0,2,-0.5
66064,9,1,-0.5,-0.5,2,0.5
66065,9,1,-0.5,0.0,2,0.5
66066,9,1,-0.5,0.0,2,0.5
66067,9,0,-0.5,0.25,2,-0.5
66068,9,1,-0.5,0.25,2,-0.5
66069,9,1,-0.5,-0.5,2,-0.5
66070,9,1,-0.5,-0.5,2,0.5
66071,9,1,-0.5,-0.5,2,0.5
66072,9,1,-0.5,0.25,2,0.5
66073,9,1,-0.5,0.0,2,-0.5
66074,9,1,-0.5,0.0,2,-0.5
66075,9,1,-0.5,0.25,2,-0.5
66076,9,1,-0.5,0.25,2,0.5
66077,9,1,-0.5,-0.5,2,-0.5
66078,9,1,-0.5,0.0,2,0.5
66079,9,1,-0.5,0.0,2,0.5
66080,9,0,-0.5,-0.5,2,-0.5
66081,9,1,-0.5,0.25,2,0.5
66082,9,1,-0.5,-0.5,2,0.5
66083,9,1,-0.5,0.0,2,-0.5
66084,9,1,-0.5,0.25,2,-0.5
66085,9,1,-0.5,0.0,2,-0.5
66086,9,1,-0.5,0.25,2,-0.5
66087,9,1,-0.5,0.25,2,-0.5
66088,9,1,-0.5,0.0,2,-0.5
66089,9,1,-0.5,0.25,2,-0.5
66090,9,0,-0.5,-0.5,2,0.5
66091,9,0,-0.5,-0.5,2,0.5
66092,9,1,-0.5,0.25,2,-0.5
66093,9,1,-0.5,-0.5,2,0.5
66094,9,1,-0.5,0.25,2,-0.5
66095,9,1,-0.5,0.25,2,0.5
66096,9,1,-0.5,0.25,2,0.5
66097,9,1,-0.5,-0.5,2,-0.5
66098,9,1,-0.5,0.25,2,0.5
66099,9,1,-0.5,0.0,2,0.5
66100,9,1,-0.5,0.0,2,-0.5
66101,9,1,-0.5,0.25,2,0.5
66102,9,1,-0.5,-0.5,2,0.5
66103,9,1,-0.5,0.0,2,-0.5
66104,9,1,-0.5,0.25,2,-0.5
66105,9,1,-0.5,0.25,2,-0.5
66106,9,1,-0.5,-0.5,2,-0.5
66107,9,1,-0.5,0.0,2,0.5
66108,9,1,-0.5,0.25,2,-0.5
66109,9,1,-0.5,0.0,2,-0.5
66110,9,1,-0.5,0.25,2,0.5
66111,9,1,-0.5,0.25,2,-0.5
66112,9,1,-0.5,-0.5,2,-0.5
66113,9,1,-0.5,-0.5,2,-0.5
66114,9,1,-0.5,0.0,2,-0.5
66115,9,1,-0.5,0.0,2,-0.5
66116,9,1,-0.5,0.25,2,0.5
66117,9,0,-0.5,-0.5,2,-0.5
66118,9,1,-0.5,0.0,2,0.5
66119,9,1,-0.5,0.0,2,0.5
66120,9,0,-0.5,-0.5,2,0.5
66121,9,1,-0.5,0.25,2,-0.5
66122,9,1,-0.5,0.25,2,-0.5
66123,9,1,-0.5,0.25,2,0.5
66124,9,0,-0.5,-0.5,2,-0.5
66125,9,1,-0.5,0.0,2,0.5
66126,9,0,-0.5,-0.5,2,-0.5
66127,9,1,-0.5,0.0,2,0.5
66128,9,1,-0.5,0.0,2,0.5
66129,9,0,-0.5,-0.5,2,-0.5
66130,9,1,-0.5,0.0,2,-0.5
66131,9,1,-0.5,0.25,2,0.5
66132,9,1,-0.5,0.25,2,-0.5
66133,9,1,-0.5,0.25,2,-0.5
66134,9,1,-0.5,0.25,2,0.5
66135,9,1,-0.5,0.25,2,-0.5
66136,9,1,-0.5,0.0,2,-0.5
66137,9,1,-0.5,0.0,2,-0.5
66138,9,1,-0.5,-0.5,2,-0.5
66139,9,1,-0.5,0.25,2,0.5
66140,9,1,-0.5,0.25,2,0.5
66141,9,1,-0.5,-0.5,2,-0.5
66142,9,1,-0.5,0.0,2,0.5
66143,9,1,-0.5,0.25,2,-0.5
66144,9,1,-0.5,0.25,2,-0.5
66145,9,1,-0.5,-0.5,2,0.5
66146,9,0,-0.5,-0.5,2,-0.5
66147,9,1,-0.5,0.0,2,-0.5
66148,9,1,-0.5,-0.5,2,-0.5
66149,9,1,-0.5,0.25,2,-0.5
66150,9,0,-0.5,-0.5,2,-0.5
66151,9,1,-0.5,0.25,2,-0.5
66152,9,1,-0.5,0.0,2,-0.5
66153,9,1,-0.5,0.25,2,0.5
66154,9,1,-0.5,0.25,2,-0.5
66155,9,1,-0.5,0.0,2,0.5
66156,9,1,-0.5,0.25,2,0.5
66157,9,1,-0.5,0.25,2,-0.5
66158,9,1,-0.5,0.0,2,-0.5
66159,9,1,-0.5,0.25,2,0.5
66160,9,0,-0.5,-0.5,2,0.5
66161,9,1,-0.5,0.0,2,-0.5
66162,9,0,-0.5,-0.5,2,-0.5
66163,9,1,-0.5,0.0,2,0.5
66164,9,1,-0.5,0.0,2,-0.5
66165,9,1,-0.5,0.25,2,-0.5
66166,9,1,-0.5,0.0,2,-0.5
66167,9,1,-0.5,0.0,2,-0.5
66168,9,1,-0.5,-0.5,2,-0.5
66169,9,1,-0.5,0.0,2,0.5
66170,9,0,-0.5,-0.5,2,0.5
66171,9,0,-0.5,-0.5,2,0.5
66172,9,1,-0.5,0.25,2,-0.5
66173,9,1,-0.5,-0.5,2,-0.5
66174,9,1,-0.5,-0.5,2,-0.5
66175,9,1,-0.5,0.0,2,0.5
66176,9,1,-0.5,-0.5,2,0.5
66177,9,1,-0.5,0.25,2,0.5
66178,9,1,-0.5,0.0,2,0.5
66179,9,1,-0.5,-0.5,2,-0.5
66180,9,1,-0.5,-0.5,2,-0.5
66181,9,1,-0.5,0.0,2,0.5
66182,9,0,-0.5,0.0,2,-0.5
66183,9,1,-0.5,0.0,2,-0.5
66184,9,1,-0.5,0.25,2,0.5
66185,9,1,-0.5,0.0,2,-0.5
66186,9,0,-0.5,-0.5,2,0.5
66187,9,1,-0.5,-0.5,2,-0.5
66188,9,1,-0.5,0.25,2,0.5
66189,9,0,-0.5,-0.5,2,-0.5
66190,9,1,-0.5,0.25,2,-0.5
66191,9,1,-0.5,0.25,2,0.5
66192,9,1,-0.5,0.25,2,0.5
66193,9,0,-0.5,-0.5,2,-0.5
66194,9,0,-0.5,-0.5,2,0.5
66195,9,0,-0.5,-0.5,2,-0.5
66196,9,1,-0.5,0.0,2,0.5
66197,9,1,-0.5,-0.5,2,0.5
66198,9,1,-0.5,0.0,2,-0.5
66199,9,1,-0.5,-0.5,2,0.5
66200,9,1,-0.5,0.25,2,0.5
66201,9,1,-0.5,0.25,2,-0.5
66202,9,1,-0.5,0.25,2,-0.5
66203,9,1,-0.5,0.25,2,0.5
66204,9,1,-0.5,0.25,2,-0.5
66205,9,1,-0.5,0.25,2,-0.5
66206,9,1,-0.5,-0.5,2,-0.5
66207,9,1,-0.5,0.0,2,0.5
66208,9,1,-0.5,0.25,2,0.5
66209,9,0,-0.5,-0.5,2,-0.5
66210,9,1,-0.5,-0.5,2,0.5
66211,9,0,-0.5,-0.5,2,-0.5
66212,9,1,-0.5,0.0,2,-0.5
66213,9,1,-0.5,-0.5,2,-0.5
66214,9,1,-0.5,0.25,2,0.5
66215,9,1,-0.5,-0.5,2,0.5
66216,9,1,-0.5,0.25,2,-0.5
66217,9,1,-0.5,0.0,2,0.5
66218,9,0,-0.5,-0.5,2,-0.5
66219,9,1,-0.5,0.25,2,0.5
66220,9,1,-0.5,0.25,2,-0.5
66221,9,1,-0.5,0.25,2,-0.5
66222,9,1,-0.5,0.25,2,-0.5
66223,9,1,-0.5,-0.5,2,-0.5
66224,9,1,-0.5,-0.5,2,-0.5
66225,9,0,-0.5,0.0,2,-0.5
66226,9,0,-0.5,-0.5,2,-0.5
66227,9,1,-0.5,0.0,2,0.5
66228,9,1,-0.5,-0.5,2,0.5
66229,9,1,-0.5,0.0,2,-0.5
66230,9,1,-0.5,0.25,2,0.5
66231,9,1,-0.5,-0.5,2,0.5
66232,9,1,-0.5,-0.5,2,-0.5
66233,9,1,-0.5,0.25,2,0.5
66234,9,1,-0.5,0.0,2,-0.5
66235,9,1,-0.5,0.25,2,0.5
66236,9,1,-0.5,-0.5,2,-0.5
66237,9,1,-0.5,0.25,2,0.5
66238,9,1,-0.5,0.0,2,-0.5
66239,9,1,-0.5,0.25,2,-0.5
66240,9,1,-0.5,0.0,2,0.5
66241,9,0,-0.5,0.25,2,-0.5
66242,9,0,-0.5,-0.5,2,0.5
66243,9,1,-0.5,0.25,2,-0.5
66244,9,0,-0.5,0.0,2,-0.5
66245,9,1,-0.5,0.25,2,0.5
66246,9,0,-0.5,-0.5,2,0.5
66247,9,1,-0.5,0.25,2,-0.5
66248,9,1,-0.5,0.25,2,0.5
66249,9,1,-0.5,-0.5,2,0.5
66250,9,1,-0.5,0.25,2,-0.5
66251,9,1,-0.5,0.25,2,-0.5
66252,9,1,-0.5,-0.5,2,0.5
66253,9,1,-0.5,0.25,2,0.5
66254,9,1,-0.5,0.0,2,-0.5
66255,9,1,-0.5,-0.5,2,0.5
66256,9,1,-0.5,0.25,2,-0.5
66257,9,1,-0.5,0.25,2,0.5
66258,9,1,-0.5,0.25,2,-0.5
66259,9,1,-0.5,0.0,2,-0.5
66260,9,1,-0.5,0.0,2,-0.5
66261,9,1,-0.5,-0.5,2,-0.5
66262,9,0,-0.5,-0.5,2,-0.5
66263,9,1,-0.5,0.0,2,0.5
66264,9,1,-0.5,0.0,2,0.5
66265,9,1,-0.5,-0.5,2,-0.5
66266,9,1,-0.5,0.25,2,-0.5
66267,9,1,-0.5,0.0,2,-0.5
66268,9,1,-0.5,0.0,2,0.5
66269,9,1,-0.5,0.25,2,0.5
66270,9,1,-0.5,0.25,2,0.5
66271,9,0,-0.5,-0.5,2,-0.5
66272,9,1,-0.5,0.0,2,-0.5
66273,9,1,-0.5,0.25,2,-0.5
66274,9,1,-0.5,0.0,2,0.5
66275,9,0,-0.5,0.0,2,-0.5
66276,9,1,-0.5,0.0,2,-0.5
66277,9,1,-0.5,-0.5,2,-0.5
66278,9,0,-0.5,0.0,2,0.5
66279,9,1,-0.5,-0.5,2,-0.5
66280,9,1,-0.5,0.25,2,-0.5
66281,9,0,-0.5,-0.5,2,-0.5
66282,9,1,-0.5,-0.5,2,-0.5
66283,9,1,-0.5,-0.5,2,-0.5
66284,9,1,-0.5,0.25,2,0.5
66285,9,0,-0.5,-0.5,2,-0.5
66286,9,1,-0.5,0.0,2,0.5
66287,9,1,-0.5,0.0,2,-0.5
66288,9,0,-0.5,-0.5,2,-0.5
66289,9,1,-0.5,0.25,2,-0.5
66290,9,0,-0.5,0.0,2,-0.5
66291,9,1,-0.5,0.0,2,0.5
66292,9,1,-0.5,0.0,2,-0.5
66293,9,1,-0.5,-0.5,2,-0.5
66294,9,1,-0.5,0.25,2,0.5
66295,9,0,-0.5,-0.5,2,-0.5
66296,9,1,-0.5,0.25,2,-0.5
66297,9,1,-0.5,-0.5,2,-0.5
66298,9,0,-0.5,-0.5,2,-0.5
66299,9,1,-0.5,0.25,2,0.5
66300,9,1,-0.5,0.25,2,0.5
66301,9,1,-0.5,0.0,2,0.5
66302,9,1,-0.5,0.0,2,-0.5
66303,9,1,-0.5,0.0,2,-0.5
66304,9,1,-0.5,0.25,2,-0.5
66305,9,0,-0.5,0.0,2,-0.5
66306,9,1,-0.5,-0.5,2,-0.5
66307,9,0,-0.5,-0.5,2,-0.5
66308,9,1,-0.5,0.0,2,-0.5
66309,9,1,-0.5,0.0,2,0.5
66310,9,1,0.5,0.0,2,-0.5
66311,9,1,0.5,0.25,2,0.5
66312,9,1,0.5,0.0,2,-0.5
66313,9,1,0.5,0.0,2,-0.5
66314,9,1,0.5,-0.5,2,0.5
66315,9,1,0.5,0.0,2,-0.5
66316,9,1,0.5,0.25,2,0.5
66317,9,1,0.5,0.0,2,0.5
66318,9,1,0.5,0.25,2,-0.5
66319,9,0,0.5,-0.5,2,-0.5
66320,9,1,0.5,0.0,2,0.5
66321,9,0,0.5,-0.5,2,0.5
66322,9,1,0.5,0.0,2,-0.5
66323,9,1,0.5,0.25,2,0.5
